GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,AIANHHA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,NAME_E,OJFE001,OJFE002,OJFE003,OJFE004,OJFE005,OJFE006,OJFE007,OJFE008,OJFE009,OJFE010,NAME_M,OJFM001,OJFM002,OJFM003,OJFM004,OJFM005,OJFM006,OJFM007,OJFM008,OJFM009,OJFM010
"G5100870","2012","VA",,,"Virginia","51","Henrico County","087",,,,,,,,,,,,,,,,,,"05000US51087","Henrico County, Virginia",314932,183692,95335,915,20734,189,5677,8390,474,7916,"Henrico County, Virginia",0,1998,1446,632,2444,237,2266,2644,466,2633
"G5100950","2012","VA",,,"Virginia","51","James City County","095",,,,,,,,,,,,,,,,,,"05000US51095","James City County, Virginia",68967,55559,9067,573,2083,0,73,1612,381,1231,"James City County, Virginia",0,917,633,567,292,192,135,835,539,673
"G5101070","2012","VA",,,"Virginia","51","Loudoun County","107",,,,,,,,,,,,,,,,,,"05000US51107","Loudoun County, Virginia",336898,223852,24977,830,53948,372,18799,14120,2227,11893,"Loudoun County, Virginia",0,3780,1463,398,1464,351,3835,2688,1035,2324
"G5101210","2012","VA",,,"Virginia","51","Montgomery County","121",,,,,,,,,,,,,,,,,,"05000US51121","Montgomery County, Virginia",95194,83294,3698,0,5827,60,666,1649,10,1639,"Montgomery County, Virginia",0,645,467,192,518,103,583,760,20,757
"G5101530","2012","VA",,,"Virginia","51","Prince William County","153",,,,,,,,,,,,,,,,,,"05000US51153","Prince William County, Virginia",430289,273388,86032,847,33154,260,12817,23791,2665,21126,"Prince William County, Virginia",0,4265,2789,642,1722,282,4055,3419,1296,3250
"G5101610","2012","VA",,,"Virginia","51","Roanoke County","161",,,,,,,,,,,,,,,,,,"05000US51161","Roanoke County, Virginia",,,,,,,,,,,"Roanoke County, Virginia",,,,,,,,,,
"G5101650","2012","VA",,,"Virginia","51","Rockingham County","165",,,,,,,,,,,,,,,,,,"05000US51165","Rockingham County, Virginia",77391,73043,1360,442,418,0,1054,1074,0,1074,"Rockingham County, Virginia",0,719,593,572,559,192,583,671,192,671
"G5101770","2012","VA",,,"Virginia","51","Spotsylvania County","177",,,,,,,,,,,,,,,,,,"05000US51177","Spotsylvania County, Virginia",125684,93190,19261,569,2817,779,5489,3579,661,2918,"Spotsylvania County, Virginia",0,1340,1389,311,322,963,1352,1029,421,881
"G5101790","2012","VA",,,"Virginia","51","Stafford County","179",,,,,,,,,,,,,,,,,,"05000US51179","Stafford County, Virginia",134352,93950,22690,854,3149,379,7774,5556,891,4665,"Stafford County, Virginia",0,1637,1158,432,655,479,1669,1401,605,1207
"G5101990","2012","VA",,,"Virginia","51","York County","199",,,,,,,,,,,,,,,,,,"05000US51199","York County, Virginia",66146,51091,9604,100,3415,38,202,1696,112,1584,"York County, Virginia",0,567,477,120,497,69,248,732,194,714
"G5105100","2012","VA",,,"Virginia","51","Alexandria city","510",,,,,,,,,,,,,,,,,,"05000US51510","Alexandria city, Virginia",146294,94618,32065,227,9688,0,4256,5440,559,4881,"Alexandria city, Virginia",0,2899,2321,196,847,192,2414,1787,539,1610
"G5105500","2012","VA",,,"Virginia","51","Chesapeake city","550",,,,,,,,,,,,,,,,,,"05000US51550","Chesapeake city, Virginia",228417,143877,67827,681,7209,103,1833,6887,707,6180,"Chesapeake city, Virginia",0,1654,1349,362,987,169,1642,1733,668,1624
"G5106500","2012","VA",,,"Virginia","51","Hampton city","650",,,,,,,,,,,,,,,,,,"05000US51650","Hampton city, Virginia",136836,58445,69705,652,3862,0,912,3260,239,3021,"Hampton city, Virginia",0,819,1320,435,246,192,553,1242,299,1234
"G5106800","2012","VA",,,"Virginia","51","Lynchburg city","680",,,,,,,,,,,,,,,,,,"05000US51680","Lynchburg city, Virginia",77113,49237,21565,246,1732,0,831,3502,1115,2387,"Lynchburg city, Virginia",0,584,997,398,341,192,494,1312,763,1015
"G5107000","2012","VA",,,"Virginia","51","Newport News city","700",,,,,,,,,,,,,,,,,,"05000US51700","Newport News city, Virginia",180726,91747,71199,775,5015,209,3085,8696,125,8571,"Newport News city, Virginia",0,1367,1857,435,880,248,1215,1929,130,1938
"G5107100","2012","VA",,,"Virginia","51","Norfolk city","710",,,,,,,,,,,,,,,,,,"05000US51710","Norfolk city, Virginia",245782,117707,104236,995,6662,492,5743,9947,629,9318,"Norfolk city, Virginia",0,1699,2143,386,952,766,1886,2069,434,2036
"G5107400","2012","VA",,,"Virginia","51","Portsmouth city","740",,,,,,,,,,,,,,,,,,"05000US51740","Portsmouth city, Virginia",96470,39785,51722,176,946,93,1028,2720,341,2379,"Portsmouth city, Virginia",0,566,1112,174,269,162,834,1060,316,1031
"G5107600","2012","VA",,,"Virginia","51","Richmond city","760",,,,,,,,,,,,,,,,,,"05000US51760","Richmond city, Virginia",210309,91110,103831,1123,3887,72,3263,7023,507,6516,"Richmond city, Virginia",0,1678,1389,1060,872,113,1506,2132,258,2073
"G5107700","2012","VA",,,"Virginia","51","Roanoke city","770",,,,,,,,,,,,,,,,,,"05000US51770","Roanoke city, Virginia",97469,62594,26434,792,2104,68,268,5209,766,4443,"Roanoke city, Virginia",0,1126,1673,1101,42,110,333,2028,987,2040
"G5108000","2012","VA",,,"Virginia","51","Suffolk city","800",,,,,,,,,,,,,,,,,,"05000US51800","Suffolk city, Virginia",85181,44969,35709,105,1414,0,137,2847,121,2726,"Suffolk city, Virginia",0,548,1337,102,425,192,173,1282,145,1267
"G5108100","2012","VA",,,"Virginia","51","Virginia Beach city","810",,,,,,,,,,,,,,,,,,"05000US51810","Virginia Beach city, Virginia",447021,303805,86078,976,28845,347,6195,20775,2809,17966,"Virginia Beach city, Virginia",0,2504,2603,456,1309,394,1512,3236,1239,2908
"G5300050","2012","WA",,,"Washington","53","Benton County","005",,,,,,,,,,,,,,,,,,"05000US53005","Benton County, Washington",182398,151665,2940,1253,4644,324,15393,6179,1285,4894,"Benton County, Washington",0,3280,474,631,838,371,3020,1712,785,1451
"G5300070","2012","WA",,,"Washington","53","Chelan County","007",,,,,,,,,,,,,,,,,,"05000US53007","Chelan County, Washington",73687,66610,471,1180,684,45,3575,1122,656,466,"Chelan County, Washington",0,2148,481,692,262,75,1996,930,871,374
"G5300090","2012","WA",,,"Washington","53","Clallam County","009",,,,,,,,,,,,,,,,,,"05000US53009","Clallam County, Washington",71863,63079,313,3830,1375,26,682,2558,0,2558,"Clallam County, Washington",0,914,221,582,363,28,821,898,192,898
"G5300110","2012","WA",,,"Washington","53","Clark County","011",,,,,,,,,,,,,,,,,,"05000US53011","Clark County, Washington",438287,371097,8642,2898,19723,3475,14983,17469,1834,15635,"Clark County, Washington",0,3494,1044,672,1386,550,3477,2114,1012,1886
"G5300150","2012","WA",,,"Washington","53","Cowlitz County","015",,,,,,,,,,,,,,,,,,"05000US53015","Cowlitz County, Washington",101996,91985,952,1102,1050,406,1585,4916,756,4160,"Cowlitz County, Washington",0,1129,185,427,463,499,758,1288,712,1169
"G5300210","2012","WA",,,"Washington","53","Franklin County","021",,,,,,,,,,,,,,,,,,"05000US53021","Franklin County, Washington",85845,52133,1140,353,2503,75,27503,2138,657,1481,"Franklin County, Washington",0,2921,715,289,896,131,3037,878,427,814
"G5300250","2012","WA",,,"Washington","53","Grant County","025",,,,,,,,,,,,,,,,,,"05000US53025","Grant County, Washington",91723,64080,425,1883,1061,61,21876,2337,598,1739,"Grant County, Washington",0,3237,280,656,382,104,3290,923,395,756
"G5300270","2012","WA",,,"Washington","53","Grays Harbor County","027",,,,,,,,,,,,,,,,,,"05000US53027","Grays Harbor County, Washington",71692,62670,1016,3259,1336,81,1417,1913,45,1868,"Grays Harbor County, Washington",0,959,166,507,460,92,923,622,86,605
"G5300290","2012","WA",,,"Washington","53","Island County","029",,,,,,,,,,,,,,,,,,"05000US53029","Island County, Washington",79177,68554,1769,540,4025,501,914,2874,212,2662,"Island County, Washington",0,618,328,248,606,43,474,659,226,632
"G5300330","2012","WA",,,"Washington","53","King County","033",,,,,,,,,,,,,,,,,,"05000US53033","King County, Washington",2007440,1382788,125207,14696,295803,15019,55311,118616,12518,106098,"King County, Washington",0,6521,4039,2487,4809,1789,6440,8234,3229,7538
"G5300350","2012","WA",,,"Washington","53","Kitsap County","035",,,,,,,,,,,,,,,,,,"05000US53035","Kitsap County, Washington",254991,209776,6272,3144,11608,1945,3363,18883,1461,17422,"Kitsap County, Washington",0,1680,972,712,1460,737,1363,2213,924,2126
"G5300410","2012","WA",,,"Washington","53","Lewis County","041",,,,,,,,,,,,,,,,,,"05000US53041","Lewis County, Washington",75621,70261,672,443,541,6,578,3120,63,3057,"Lewis County, Washington",0,706,102,200,201,13,442,565,110,540
"G5300530","2012","WA",,,"Washington","53","Pierce County","053",,,,,,,,,,,,,,,,,,"05000US53053","Pierce County, Washington",811681,609590,55043,10768,48093,10765,22294,55128,3462,51666,"Pierce County, Washington",0,4899,2758,1939,2940,1141,4620,4351,1299,4485
"G5300570","2012","WA",,,"Washington","53","Skagit County","057",,,,,,,,,,,,,,,,,,"05000US53057","Skagit County, Washington",118222,104154,686,1814,2498,191,4906,3973,713,3260,"Skagit County, Washington",0,2401,142,337,551,159,2292,916,739,669
"G5300610","2012","WA",,,"Washington","53","Snohomish County","061",,,,,,,,,,,,,,,,,,"05000US53061","Snohomish County, Washington",733036,582514,17773,6757,68222,2815,14921,40034,3734,36300,"Snohomish County, Washington",0,4839,1768,1316,2680,1074,4277,3748,1559,3764
"G5300630","2012","WA",,,"Washington","53","Spokane County","063",,,,,,,,,,,,,,,,,,"05000US53063","Spokane County, Washington",475735,422642,8695,6960,11579,1359,6998,17502,1058,16444,"Spokane County, Washington",0,2097,1872,1279,1403,720,2171,2436,438,2340
"G5300670","2012","WA",,,"Washington","53","Thurston County","067",,,,,,,,,,,,,,,,,,"05000US53067","Thurston County, Washington",258332,216562,7559,3604,15116,1856,1774,11861,1365,10496,"Thurston County, Washington",0,1458,1255,888,1146,726,891,2242,842,2118
"G5300730","2012","WA",,,"Washington","53","Whatcom County","073",,,,,,,,,,,,,,,,,,"05000US53073","Whatcom County, Washington",205262,176536,1909,6430,7583,634,4409,7761,1140,6621,"Whatcom County, Washington",0,2426,381,726,1149,66,2222,1663,719,1526
"G5300770","2012","WA",,,"Washington","53","Yakima County","077",,,,,,,,,,,,,,,,,,"05000US53077","Yakima County, Washington",246977,197176,1951,9786,3081,276,28108,6599,2115,4484,"Yakima County, Washington",0,5145,515,1111,418,248,4920,1657,842,1289
"G5400030","2012","WV",,,"West Virginia","54","Berkeley County","003",,,,,,,,,,,,,,,,,,"05000US54003","Berkeley County, West Virginia",,,,,,,,,,,"Berkeley County, West Virginia",,,,,,,,,,
"G5400110","2012","WV",,,"West Virginia","54","Cabell County","011",,,,,,,,,,,,,,,,,,"05000US54011","Cabell County, West Virginia",96974,88340,4863,256,1060,0,91,2364,0,2364,"Cabell County, West Virginia",0,436,1081,302,414,182,110,1233,182,1233
"G5400330","2012","WV",,,"West Virginia","54","Harrison County","033",,,,,,,,,,,,,,,,,,"05000US54033","Harrison County, West Virginia",69141,66260,1249,212,256,292,214,658,0,658,"Harrison County, West Virginia",0,215,522,175,280,448,218,401,182,401
"G5400390","2012","WV",,,"West Virginia","54","Kanawha County","039",,,,,,,,,,,,,,,,,,"05000US54039","Kanawha County, West Virginia",192179,170045,7387,599,2335,0,305,11508,18,11490,"Kanawha County, West Virginia",0,368,1028,456,216,182,268,1191,30,1191
"G5400610","2012","WV",,,"West Virginia","54","Monongalia County","061",,,,,,,,,,,,,,,,,,"05000US54061","Monongalia County, West Virginia",100332,90879,3341,393,3201,0,457,2061,201,1860,"Monongalia County, West Virginia",0,461,992,381,296,182,337,968,261,958
"G5400810","2012","WV",,,"West Virginia","54","Raleigh County","081",,,,,,,,,,,,,,,,,,"05000US54081","Raleigh County, West Virginia",79021,69818,7204,0,784,0,47,1168,271,897,"Raleigh County, West Virginia",0,641,717,182,144,182,86,556,227,572
"G5401070","2012","WV",,,"West Virginia","54","Wood County","107",,,,,,,,,,,,,,,,,,"05000US54107","Wood County, West Virginia",,,,,,,,,,,"Wood County, West Virginia",,,,,,,,,,
"G5500090","2012","WI",,,"Wisconsin","55","Brown County","009",,,,,,,,,,,,,,,,,,"05000US55009","Brown County, Wisconsin",253032,224656,5536,6271,7824,0,3023,5722,597,5125,"Brown County, Wisconsin",0,1667,826,1240,611,145,1500,1347,395,1287
"G5500250","2012","WI",,,"Wisconsin","55","Dane County","025",,,,,,,,,,,,,,,,,,"05000US55025","Dane County, Wisconsin",503523,426969,27822,1583,26240,0,8464,12445,1987,10458,"Dane County, Wisconsin",0,2909,1737,531,738,145,2580,2206,770,1842
"G5500270","2012","WI",,,"Wisconsin","55","Dodge County","027",,,,,,,,,,,,,,,,,,"05000US55027","Dodge County, Wisconsin",88415,83306,2564,404,649,0,846,646,54,592,"Dodge County, Wisconsin",0,405,184,103,26,145,428,323,107,295
"G5500350","2012","WI",,,"Wisconsin","55","Eau Claire County","035",,,,,,,,,,,,,,,,,,"05000US55035","Eau Claire County, Wisconsin",100677,93363,884,303,3766,0,827,1534,143,1391,"Eau Claire County, Wisconsin",0,813,370,264,301,145,835,586,167,556
"G5500390","2012","WI",,,"Wisconsin","55","Fond du Lac County","039",,,,,,,,,,,,,,,,,,"05000US55039","Fond du Lac County, Wisconsin",101843,95075,1295,455,469,39,2505,2005,0,2005,"Fond du Lac County, Wisconsin",0,1148,506,337,487,66,1261,562,145,562
"G5500550","2012","WI",,,"Wisconsin","55","Jefferson County","055",,,,,,,,,,,,,,,,,,"05000US55055","Jefferson County, Wisconsin",84498,79770,429,134,731,0,2233,1201,241,960,"Jefferson County, Wisconsin",0,1012,265,125,154,145,1010,462,209,376
"G5500590","2012","WI",,,"Wisconsin","55","Kenosha County","059",,,,,,,,,,,,,,,,,,"05000US55059","Kenosha County, Wisconsin",167936,148141,11960,678,2344,37,1553,3223,567,2656,"Kenosha County, Wisconsin",0,1347,805,256,404,66,1109,1080,423,962
"G5500630","2012","WI",,,"Wisconsin","55","La Crosse County","063",,,,,,,,,,,,,,,,,,"05000US55063","La Crosse County, Wisconsin",116461,106609,1824,417,5035,0,603,1973,156,1817,"La Crosse County, Wisconsin",0,539,395,278,449,145,636,823,186,809
"G5500710","2012","WI",,,"Wisconsin","55","Manitowoc County","071",,,,,,,,,,,,,,,,,,"05000US55071","Manitowoc County, Wisconsin",80671,76277,227,617,1994,0,572,984,11,973,"Manitowoc County, Wisconsin",0,563,209,196,318,145,565,385,22,382
"G5500730","2012","WI",,,"Wisconsin","55","Marathon County","073",,,,,,,,,,,,,,,,,,"05000US55073","Marathon County, Wisconsin",134735,123862,1107,313,7422,0,309,1722,61,1661,"Marathon County, Wisconsin",0,304,273,182,501,145,265,641,100,634
"G5500790","2012","WI",,,"Wisconsin","55","Milwaukee County","079",,,,,,,,,,,,,,,,,,"05000US55079","Milwaukee County, Wisconsin",955205,591149,251849,6244,33339,124,43771,28729,3429,25300,"Milwaukee County, Wisconsin",0,4805,2766,1087,1412,121,4717,2878,995,3045
"G5500870","2012","WI",,,"Wisconsin","55","Outagamie County","087",,,,,,,,,,,,,,,,,,"05000US55087","Outagamie County, Wisconsin",178816,162970,2189,2615,5606,86,2504,2846,218,2628,"Outagamie County, Wisconsin",0,1063,341,621,655,151,1048,1090,214,1038
"G5500890","2012","WI",,,"Wisconsin","55","Ozaukee County","089",,,,,,,,,,,,,,,,,,"05000US55089","Ozaukee County, Wisconsin",86823,82535,966,240,1716,0,113,1253,132,1121,"Ozaukee County, Wisconsin",0,239,451,132,403,145,117,589,213,535
"G5500970","2012","WI",,,"Wisconsin","55","Portage County","097",,,,,,,,,,,,,,,,,,"05000US55097","Portage County, Wisconsin",70433,66549,61,163,2528,0,126,1006,344,662,"Portage County, Wisconsin",0,410,86,57,508,145,152,594,386,474
"G5501010","2012","WI",,,"Wisconsin","55","Racine County","101",,,,,,,,,,,,,,,,,,"05000US55101","Racine County, Wisconsin",194797,159418,21106,1480,1725,141,5739,5188,1247,3941,"Racine County, Wisconsin",0,2403,1088,310,439,172,2106,1553,730,1353
"G5501050","2012","WI",,,"Wisconsin","55","Rock County","105",,,,,,,,,,,,,,,,,,"05000US55105","Rock County, Wisconsin",160418,144337,4778,467,1625,0,1782,7429,620,6809,"Rock County, Wisconsin",0,1556,872,271,346,145,1272,1302,495,1188
"G5501090","2012","WI",,,"Wisconsin","55","St. Croix County","109",,,,,,,,,,,,,,,,,,"05000US55109","St. Croix County, Wisconsin",85242,81981,553,659,571,0,224,1254,121,1133,"St. Croix County, Wisconsin",0,426,395,230,156,145,273,458,166,487
"G5501170","2012","WI",,,"Wisconsin","55","Sheboygan County","117",,,,,,,,,,,,,,,,,,"05000US55117","Sheboygan County, Wisconsin",115009,103877,1334,112,5951,0,1711,2024,295,1729,"Sheboygan County, Wisconsin",0,1262,644,111,334,145,1281,765,299,719
"G5501270","2012","WI",,,"Wisconsin","55","Walworth County","127",,,,,,,,,,,,,,,,,,"05000US55127","Walworth County, Wisconsin",102851,94243,655,222,722,260,3935,2814,1322,1492,"Walworth County, Wisconsin",0,1685,318,315,294,350,1650,1160,1004,417
"G5501310","2012","WI",,,"Wisconsin","55","Washington County","131",,,,,,,,,,,,,,,,,,"05000US55131","Washington County, Wisconsin",132661,126432,1372,237,1270,42,796,2512,681,1831,"Washington County, Wisconsin",0,633,313,232,421,79,551,773,275,801
"G5501330","2012","WI",,,"Wisconsin","55","Waukesha County","133",,,,,,,,,,,,,,,,,,"05000US55133","Waukesha County, Wisconsin",392292,364571,5999,990,10558,150,4397,5627,1378,4249,"Waukesha County, Wisconsin",0,1789,771,420,1120,274,1784,1460,1213,1077
"G5501390","2012","WI",,,"Wisconsin","55","Winnebago County","139",,,,,,,,,,,,,,,,,,"05000US55139","Winnebago County, Wisconsin",168794,156269,3337,946,3791,22,1319,3110,91,3019,"Winnebago County, Wisconsin",0,1242,1164,259,680,43,1049,860,162,853
"G5501410","2012","WI",,,"Wisconsin","55","Wood County","141",,,,,,,,,,,,,,,,,,"05000US55141","Wood County, Wisconsin",74424,70886,197,1193,914,0,272,962,280,682,"Wood County, Wisconsin",0,342,231,648,552,145,183,582,266,538
"G5600210","2012","WY",,,"Wyoming","56","Laramie County","021",,,,,,,,,,,,,,,,,,"05000US56021","Laramie County, Wyoming",94483,83814,2405,779,946,10,3045,3484,185,3299,"Laramie County, Wyoming",0,1629,583,546,311,16,1435,889,215,864
"G5600250","2012","WY",,,"Wyoming","56","Natrona County","025",,,,,,,,,,,,,,,,,,"05000US56025","Natrona County, Wyoming",78621,72682,526,1056,462,0,480,3415,327,3088,"Natrona County, Wyoming",0,1083,494,1097,527,185,380,818,325,758
"G7200130","2012","PR",,,"Puerto Rico","72","Arecibo Municipio","013",,,,,,,,,,,,,,,,,,"05000US72013","Arecibo Municipio, Puerto Rico",94658,80947,4376,20,697,0,5393,3225,527,2698,"Arecibo Municipio, Puerto Rico",0,2592,1949,34,582,214,1452,1219,375,1165
"G7200210","2012","PR",,,"Puerto Rico","72","Bayamón Municipio","021",,,,,,,,,,,,,,,,,,"05000US72021","Bayamón Municipio, Puerto Rico",202325,118490,16045,2123,628,22,17474,47543,1527,46016,"Bayamón Municipio, Puerto Rico",0,4563,2474,1145,487,37,2826,4445,578,4366
"G7200250","2012","PR",,,"Puerto Rico","72","Caguas Municipio","025",,,,,,,,,,,,,,,,,,"05000US72025","Caguas Municipio, Puerto Rico",141392,111017,12912,259,711,0,13886,2607,745,1862,"Caguas Municipio, Puerto Rico",0,4050,3097,263,560,214,2979,1187,426,1027
"G7200310","2012","PR",,,"Puerto Rico","72","Carolina Municipio","031",,,,,,,,,,,,,,,,,,"05000US72031","Carolina Municipio, Puerto Rico",172728,102490,39739,4178,549,0,17023,8749,735,8014,"Carolina Municipio, Puerto Rico",0,4318,3711,1958,526,214,3376,1879,396,1936
"G7200610","2012","PR",,,"Puerto Rico","72","Guaynabo Municipio","061",,,,,,,,,,,,,,,,,,"05000US72061","Guaynabo Municipio, Puerto Rico",96226,74219,5213,506,431,0,10808,5049,670,4379,"Guaynabo Municipio, Puerto Rico",0,3545,1732,443,693,214,2787,2114,643,1933
"G7200970","2012","PR",,,"Puerto Rico","72","Mayagüez Municipio","097",,,,,,,,,,,,,,,,,,"05000US72097","Mayagüez Municipio, Puerto Rico",86034,46757,2277,122,47,0,2699,34132,533,33599,"Mayagüez Municipio, Puerto Rico",0,3784,1073,117,75,214,1199,3742,401,3674
"G7201130","2012","PR",,,"Puerto Rico","72","Ponce Municipio","113",,,,,,,,,,,,,,,,,,"05000US72113","Ponce Municipio, Puerto Rico",160322,118404,9842,44,37,0,5177,26818,371,26447,"Ponce Municipio, Puerto Rico",0,4495,2320,71,71,214,1821,4309,312,4291
