GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,AMUEE001,AMUEE002,AMUEE003,NAME_M,AMUEM001,AMUEM002,AMUEM003
"G1900610","2016-2020","IA",,,"Iowa","19","Dubuque County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19061",,,"Dubuque County, Iowa",41518,38655,2863,"Dubuque County, Iowa",192,410,397
"G1900630","2016-2020","IA",,,"Iowa","19","Emmet County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19063",,,"Emmet County, Iowa",4811,4023,788,"Emmet County, Iowa",91,181,155
"G1900650","2016-2020","IA",,,"Iowa","19","Fayette County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19065",,,"Fayette County, Iowa",9606,8215,1391,"Fayette County, Iowa",83,175,169
"G1900670","2016-2020","IA",,,"Iowa","19","Floyd County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19067",,,"Floyd County, Iowa",7571,6899,672,"Floyd County, Iowa",87,217,190
"G1900690","2016-2020","IA",,,"Iowa","19","Franklin County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19069",,,"Franklin County, Iowa",4846,4195,651,"Franklin County, Iowa",42,162,156
"G1900710","2016-2020","IA",,,"Iowa","19","Fremont County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19071",,,"Fremont County, Iowa",3444,2952,492,"Fremont County, Iowa",42,95,88
"G1900730","2016-2020","IA",,,"Iowa","19","Greene County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19073",,,"Greene County, Iowa",4546,4037,509,"Greene County, Iowa",43,124,123
"G1900750","2016-2020","IA",,,"Iowa","19","Grundy County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19075",,,"Grundy County, Iowa",5587,5164,423,"Grundy County, Iowa",35,109,99
"G1900770","2016-2020","IA",,,"Iowa","19","Guthrie County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19077",,,"Guthrie County, Iowa",5827,4478,1349,"Guthrie County, Iowa",61,164,170
"G1900790","2016-2020","IA",,,"Iowa","19","Hamilton County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19079",,,"Hamilton County, Iowa",7199,6122,1077,"Hamilton County, Iowa",43,232,225
"G1900810","2016-2020","IA",,,"Iowa","19","Hancock County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19081",,,"Hancock County, Iowa",5342,4787,555,"Hancock County, Iowa",45,127,128
"G1900830","2016-2020","IA",,,"Iowa","19","Hardin County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19083",,,"Hardin County, Iowa",8193,7185,1008,"Hardin County, Iowa",109,194,171
"G1900850","2016-2020","IA",,,"Iowa","19","Harrison County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19085",,,"Harrison County, Iowa",6837,6094,743,"Harrison County, Iowa",80,154,137
"G1900870","2016-2020","IA",,,"Iowa","19","Henry County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19087",,,"Henry County, Iowa",8415,7591,824,"Henry County, Iowa",83,200,191
"G1900890","2016-2020","IA",,,"Iowa","19","Howard County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19089",,,"Howard County, Iowa",4376,3754,622,"Howard County, Iowa",61,175,170
"G1900910","2016-2020","IA",,,"Iowa","19","Humboldt County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19091",,,"Humboldt County, Iowa",4741,4195,546,"Humboldt County, Iowa",32,133,128
"G1900930","2016-2020","IA",,,"Iowa","19","Ida County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19093",,,"Ida County, Iowa",3450,2972,478,"Ida County, Iowa",47,117,114
"G1900950","2016-2020","IA",,,"Iowa","19","Iowa County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19095",,,"Iowa County, Iowa",7358,6646,712,"Iowa County, Iowa",45,172,171
"G1900970","2016-2020","IA",,,"Iowa","19","Jackson County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19097",,,"Jackson County, Iowa",9599,8183,1416,"Jackson County, Iowa",42,234,234
"G1900990","2016-2020","IA",,,"Iowa","19","Jasper County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19099",,,"Jasper County, Iowa",16337,14644,1693,"Jasper County, Iowa",101,361,331
"G1901010","2016-2020","IA",,,"Iowa","19","Jefferson County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19101",,,"Jefferson County, Iowa",7673,6855,818,"Jefferson County, Iowa",116,254,221
"G1901030","2016-2020","IA",,,"Iowa","19","Johnson County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19103",,,"Johnson County, Iowa",64901,60430,4471,"Johnson County, Iowa",437,766,657
"G1901050","2016-2020","IA",,,"Iowa","19","Jones County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19105",,,"Jones County, Iowa",8990,8186,804,"Jones County, Iowa",85,235,202
"G1901070","2016-2020","IA",,,"Iowa","19","Keokuk County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19107",,,"Keokuk County, Iowa",4880,4330,550,"Keokuk County, Iowa",32,100,97
"G1901090","2016-2020","IA",,,"Iowa","19","Kossuth County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19109",,,"Kossuth County, Iowa",7526,6575,951,"Kossuth County, Iowa",65,176,157
"G1901110","2016-2020","IA",,,"Iowa","19","Lee County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19111",,,"Lee County, Iowa",16235,14338,1897,"Lee County, Iowa",102,305,284
"G1901130","2016-2020","IA",,,"Iowa","19","Linn County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19113",,,"Linn County, Iowa",98022,91304,6718,"Linn County, Iowa",216,661,621
"G1901150","2016-2020","IA",,,"Iowa","19","Louisa County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19115",,,"Louisa County, Iowa",5063,4343,720,"Louisa County, Iowa",38,160,156
"G1901170","2016-2020","IA",,,"Iowa","19","Lucas County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19117",,,"Lucas County, Iowa",4199,3718,481,"Lucas County, Iowa",36,113,107
"G1901190","2016-2020","IA",,,"Iowa","19","Lyon County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19119",,,"Lyon County, Iowa",5071,4593,478,"Lyon County, Iowa",45,108,101
"G1901210","2016-2020","IA",,,"Iowa","19","Madison County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19121",,,"Madison County, Iowa",7093,6619,474,"Madison County, Iowa",48,162,159
"G1901230","2016-2020","IA",,,"Iowa","19","Mahaska County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19123",,,"Mahaska County, Iowa",9893,8947,946,"Mahaska County, Iowa",76,192,191
"G1901250","2016-2020","IA",,,"Iowa","19","Marion County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19125",,,"Marion County, Iowa",14280,13532,748,"Marion County, Iowa",118,217,183
"G1901270","2016-2020","IA",,,"Iowa","19","Marshall County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19127",,,"Marshall County, Iowa",16842,15388,1454,"Marshall County, Iowa",144,302,275
"G1901290","2016-2020","IA",,,"Iowa","19","Mills County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19129",,,"Mills County, Iowa",6118,5442,676,"Mills County, Iowa",91,154,136
"G1901310","2016-2020","IA",,,"Iowa","19","Mitchell County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19131",,,"Mitchell County, Iowa",4987,4472,515,"Mitchell County, Iowa",46,150,137
"G1901330","2016-2020","IA",,,"Iowa","19","Monona County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19133",,,"Monona County, Iowa",4723,3988,735,"Monona County, Iowa",56,171,156
"G1901350","2016-2020","IA",,,"Iowa","19","Monroe County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19135",,,"Monroe County, Iowa",4018,3243,775,"Monroe County, Iowa",44,166,159
"G1901370","2016-2020","IA",,,"Iowa","19","Montgomery County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19137",,,"Montgomery County, Iowa",5220,4479,741,"Montgomery County, Iowa",51,198,191
"G1901390","2016-2020","IA",,,"Iowa","19","Muscatine County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19139",,,"Muscatine County, Iowa",18199,16543,1656,"Muscatine County, Iowa",81,327,337
"G1901410","2016-2020","IA",,,"Iowa","19","O'Brien County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19141",,,"O'Brien County, Iowa",6691,5976,715,"O'Brien County, Iowa",85,190,177
"G1901430","2016-2020","IA",,,"Iowa","19","Osceola County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19143",,,"Osceola County, Iowa",2960,2664,296,"Osceola County, Iowa",31,92,91
"G1901450","2016-2020","IA",,,"Iowa","19","Page County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19145",,,"Page County, Iowa",7190,6414,776,"Page County, Iowa",177,255,165
"G1901470","2016-2020","IA",,,"Iowa","19","Palo Alto County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19147",,,"Palo Alto County, Iowa",4594,3712,882,"Palo Alto County, Iowa",51,152,137
"G1901490","2016-2020","IA",,,"Iowa","19","Plymouth County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19149",,,"Plymouth County, Iowa",10908,10298,610,"Plymouth County, Iowa",70,192,181
"G1901510","2016-2020","IA",,,"Iowa","19","Pocahontas County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19151",,,"Pocahontas County, Iowa",3657,3127,530,"Pocahontas County, Iowa",149,131,93
"G1901530","2016-2020","IA",,,"Iowa","19","Polk County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19153",,,"Polk County, Iowa",204110,191125,12985,"Polk County, Iowa",322,1070,1017
"G1901550","2016-2020","IA",,,"Iowa","19","Pottawattamie County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19155",,,"Pottawattamie County, Iowa",40032,36875,3157,"Pottawattamie County, Iowa",122,346,327
"G1901570","2016-2020","IA",,,"Iowa","19","Poweshiek County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19157",,,"Poweshiek County, Iowa",9160,7827,1333,"Poweshiek County, Iowa",68,258,250
"G1901590","2016-2020","IA",,,"Iowa","19","Ringgold County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19159",,,"Ringgold County, Iowa",2610,1843,767,"Ringgold County, Iowa",38,110,103
"G1901610","2016-2020","IA",,,"Iowa","19","Sac County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19161",,,"Sac County, Iowa",5398,4344,1054,"Sac County, Iowa",36,130,132
"G1901630","2016-2020","IA",,,"Iowa","19","Scott County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19163",,,"Scott County, Iowa",74662,67437,7225,"Scott County, Iowa",179,711,669
"G1901650","2016-2020","IA",,,"Iowa","19","Shelby County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19165",,,"Shelby County, Iowa",5567,5066,501,"Shelby County, Iowa",107,187,149
"G1901670","2016-2020","IA",,,"Iowa","19","Sioux County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19167",,,"Sioux County, Iowa",13030,12379,651,"Sioux County, Iowa",117,207,153
"G1901690","2016-2020","IA",,,"Iowa","19","Story County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19169",,,"Story County, Iowa",40663,37997,2666,"Story County, Iowa",241,607,531
"G1901710","2016-2020","IA",,,"Iowa","19","Tama County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19171",,,"Tama County, Iowa",7788,6736,1052,"Tama County, Iowa",76,173,158
"G1901730","2016-2020","IA",,,"Iowa","19","Taylor County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19173",,,"Taylor County, Iowa",3105,2567,538,"Taylor County, Iowa",31,73,72
"G1901750","2016-2020","IA",,,"Iowa","19","Union County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19175",,,"Union County, Iowa",5937,5199,738,"Union County, Iowa",38,196,190
"G1901770","2016-2020","IA",,,"Iowa","19","Van Buren County","177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19177",,,"Van Buren County, Iowa",3645,2969,676,"Van Buren County, Iowa",46,138,120
"G1901790","2016-2020","IA",,,"Iowa","19","Wapello County","179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19179",,,"Wapello County, Iowa",16080,14404,1676,"Wapello County, Iowa",94,294,280
"G1901810","2016-2020","IA",,,"Iowa","19","Warren County","181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19181",,,"Warren County, Iowa",20340,19320,1020,"Warren County, Iowa",108,305,271
"G1901830","2016-2020","IA",,,"Iowa","19","Washington County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19183",,,"Washington County, Iowa",9777,8876,901,"Washington County, Iowa",64,180,171
"G1901850","2016-2020","IA",,,"Iowa","19","Wayne County","185",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19185",,,"Wayne County, Iowa",3200,2620,580,"Wayne County, Iowa",40,103,99
"G1901870","2016-2020","IA",,,"Iowa","19","Webster County","187",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19187",,,"Webster County, Iowa",17056,15605,1451,"Webster County, Iowa",139,296,250
"G1901890","2016-2020","IA",,,"Iowa","19","Winnebago County","189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19189",,,"Winnebago County, Iowa",5197,4533,664,"Winnebago County, Iowa",72,155,143
"G1901910","2016-2020","IA",,,"Iowa","19","Winneshiek County","191",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19191",,,"Winneshiek County, Iowa",9008,8265,743,"Winneshiek County, Iowa",102,170,150
"G1901930","2016-2020","IA",,,"Iowa","19","Woodbury County","193",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19193",,,"Woodbury County, Iowa",42455,39523,2932,"Woodbury County, Iowa",130,495,495
"G1901950","2016-2020","IA",,,"Iowa","19","Worth County","195",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19195",,,"Worth County, Iowa",3519,3199,320,"Worth County, Iowa",31,106,100
"G1901970","2016-2020","IA",,,"Iowa","19","Wright County","197",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US19197",,,"Wright County, Iowa",6499,5582,917,"Wright County, Iowa",53,184,176
"G2000010","2016-2020","KS",,,"Kansas","20","Allen County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20001",,,"Allen County, Kansas",6351,5125,1226,"Allen County, Kansas",80,213,207
"G2000030","2016-2020","KS",,,"Kansas","20","Anderson County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20003",,,"Anderson County, Kansas",3751,3154,597,"Anderson County, Kansas",23,152,148
"G2000050","2016-2020","KS",,,"Kansas","20","Atchison County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20005",,,"Atchison County, Kansas",6959,6039,920,"Atchison County, Kansas",119,241,204
"G2000070","2016-2020","KS",,,"Kansas","20","Barber County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20007",,,"Barber County, Kansas",2727,1931,796,"Barber County, Kansas",80,129,103
"G2000090","2016-2020","KS",,,"Kansas","20","Barton County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20009",,,"Barton County, Kansas",12728,10628,2100,"Barton County, Kansas",72,304,287
"G2000110","2016-2020","KS",,,"Kansas","20","Bourbon County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20011",,,"Bourbon County, Kansas",7122,5921,1201,"Bourbon County, Kansas",56,187,198
"G2000130","2016-2020","KS",,,"Kansas","20","Brown County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20013",,,"Brown County, Kansas",4748,3757,991,"Brown County, Kansas",49,139,140
"G2000150","2016-2020","KS",,,"Kansas","20","Butler County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20015",,,"Butler County, Kansas",27086,24833,2253,"Butler County, Kansas",117,386,363
"G2000170","2016-2020","KS",,,"Kansas","20","Chase County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20017",,,"Chase County, Kansas",1492,1082,410,"Chase County, Kansas",22,74,71
"G2000190","2016-2020","KS",,,"Kansas","20","Chautauqua County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20019",,,"Chautauqua County, Kansas",2144,1418,726,"Chautauqua County, Kansas",34,96,89
"G2000210","2016-2020","KS",,,"Kansas","20","Cherokee County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20021",,,"Cherokee County, Kansas",9891,7954,1937,"Cherokee County, Kansas",54,233,240
"G2000230","2016-2020","KS",,,"Kansas","20","Cheyenne County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20023",,,"Cheyenne County, Kansas",1511,1263,248,"Cheyenne County, Kansas",39,76,64
"G2000250","2016-2020","KS",,,"Kansas","20","Clark County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20025",,,"Clark County, Kansas",1171,890,281,"Clark County, Kansas",66,61,56
"G2000270","2016-2020","KS",,,"Kansas","20","Clay County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20027",,,"Clay County, Kansas",4097,3741,356,"Clay County, Kansas",40,114,112
"G2000290","2016-2020","KS",,,"Kansas","20","Cloud County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20029",,,"Cloud County, Kansas",4588,3641,947,"Cloud County, Kansas",55,178,160
"G2000310","2016-2020","KS",,,"Kansas","20","Coffey County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20031",,,"Coffey County, Kansas",4105,3648,457,"Coffey County, Kansas",66,126,104
"G2000330","2016-2020","KS",,,"Kansas","20","Comanche County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20033",,,"Comanche County, Kansas",1043,818,225,"Comanche County, Kansas",79,95,52
"G2000350","2016-2020","KS",,,"Kansas","20","Cowley County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20035",,,"Cowley County, Kansas",16223,13800,2423,"Cowley County, Kansas",113,308,285
"G2000370","2016-2020","KS",,,"Kansas","20","Crawford County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20037",,,"Crawford County, Kansas",18182,15603,2579,"Crawford County, Kansas",127,324,293
"G2000390","2016-2020","KS",,,"Kansas","20","Decatur County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20039",,,"Decatur County, Kansas",1795,1414,381,"Decatur County, Kansas",21,78,77
"G2000410","2016-2020","KS",,,"Kansas","20","Dickinson County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20041",,,"Dickinson County, Kansas",9180,7933,1247,"Dickinson County, Kansas",51,246,242
"G2000430","2016-2020","KS",,,"Kansas","20","Doniphan County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20043",,,"Doniphan County, Kansas",3575,3003,572,"Doniphan County, Kansas",59,121,102
"G2000450","2016-2020","KS",,,"Kansas","20","Douglas County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20045",,,"Douglas County, Kansas",51039,47972,3067,"Douglas County, Kansas",247,503,459
"G2000470","2016-2020","KS",,,"Kansas","20","Edwards County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20047",,,"Edwards County, Kansas",1622,1285,337,"Edwards County, Kansas",30,60,64
"G2000490","2016-2020","KS",,,"Kansas","20","Elk County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20049",,,"Elk County, Kansas",1754,1150,604,"Elk County, Kansas",17,81,83
"G2000510","2016-2020","KS",,,"Kansas","20","Ellis County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20051",,,"Ellis County, Kansas",13277,11686,1591,"Ellis County, Kansas",184,383,336
"G2000530","2016-2020","KS",,,"Kansas","20","Ellsworth County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20053",,,"Ellsworth County, Kansas",3232,2390,842,"Ellsworth County, Kansas",113,171,110
"G2000550","2016-2020","KS",,,"Kansas","20","Finney County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20055",,,"Finney County, Kansas",13608,12494,1114,"Finney County, Kansas",70,251,244
"G2000570","2016-2020","KS",,,"Kansas","20","Ford County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20057",,,"Ford County, Kansas",12285,11237,1048,"Ford County, Kansas",83,278,253
"G2000590","2016-2020","KS",,,"Kansas","20","Franklin County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20059",,,"Franklin County, Kansas",11271,10190,1081,"Franklin County, Kansas",95,280,260
"G2000610","2016-2020","KS",,,"Kansas","20","Geary County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20061",,,"Geary County, Kansas",15331,12866,2465,"Geary County, Kansas",111,404,401
"G2000630","2016-2020","KS",,,"Kansas","20","Gove County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20063",,,"Gove County, Kansas",1422,1260,162,"Gove County, Kansas",114,114,39
"G2000650","2016-2020","KS",,,"Kansas","20","Graham County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20065",,,"Graham County, Kansas",1483,1252,231,"Graham County, Kansas",16,58,57
"G2000670","2016-2020","KS",,,"Kansas","20","Grant County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20067",,,"Grant County, Kansas",2961,2561,400,"Grant County, Kansas",27,126,122
"G2000690","2016-2020","KS",,,"Kansas","20","Gray County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20069",,,"Gray County, Kansas",2447,2150,297,"Gray County, Kansas",38,73,67
"G2000710","2016-2020","KS",,,"Kansas","20","Greeley County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20071",,,"Greeley County, Kansas",618,491,127,"Greeley County, Kansas",61,65,49
"G2000730","2016-2020","KS",,,"Kansas","20","Greenwood County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20073",,,"Greenwood County, Kansas",4032,2695,1337,"Greenwood County, Kansas",44,157,146
"G2000750","2016-2020","KS",,,"Kansas","20","Hamilton County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20075",,,"Hamilton County, Kansas",1137,818,319,"Hamilton County, Kansas",100,111,67
"G2000770","2016-2020","KS",,,"Kansas","20","Harper County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20077",,,"Harper County, Kansas",3164,2367,797,"Harper County, Kansas",29,113,111
"G2000790","2016-2020","KS",,,"Kansas","20","Harvey County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20079",,,"Harvey County, Kansas",14823,13396,1427,"Harvey County, Kansas",86,248,237
"G2000810","2016-2020","KS",,,"Kansas","20","Haskell County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20081",,,"Haskell County, Kansas",1692,1401,291,"Haskell County, Kansas",29,61,56
"G2000830","2016-2020","KS",,,"Kansas","20","Hodgeman County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20083",,,"Hodgeman County, Kansas",952,790,162,"Hodgeman County, Kansas",65,67,40
"G2000850","2016-2020","KS",,,"Kansas","20","Jackson County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20085",,,"Jackson County, Kansas",5872,5429,443,"Jackson County, Kansas",62,133,113
"G2000870","2016-2020","KS",,,"Kansas","20","Jefferson County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20087",,,"Jefferson County, Kansas",8419,7619,800,"Jefferson County, Kansas",32,160,157
"G2000890","2016-2020","KS",,,"Kansas","20","Jewell County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20089",,,"Jewell County, Kansas",2015,1386,629,"Jewell County, Kansas",32,74,69
"G2000910","2016-2020","KS",,,"Kansas","20","Johnson County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20091",,,"Johnson County, Kansas",244796,233599,11197,"Johnson County, Kansas",234,941,955
"G2000930","2016-2020","KS",,,"Kansas","20","Kearny County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US20093",,,"Kearny County, Kansas",1573,1270,303,"Kearny County, Kansas",13,87,86
